bearing_id,condition_id,n_points,mae,rmse,spearman,late_mae,monotonic_violation_rate,model,feature_setting,K,protocol,split_name,best_params,num_features
C1_Bearing1_5,C1,13,0.15507855997062647,0.17031380176538413,0.4175824175824176,0.15507855997062647,0.5833333333333334,latent_ode,selected_top30,40,cross_condition,cross_train_C2_C3_test_C1,"{""latent_dim"": 8, ""lr"": 0.001, ""smooth_weight"": 0.0001, ""weight_decay"": 0.0001}",30
C3_Bearing3_1,C3,2538,0.19916510493351458,0.23427916282233285,0.897257042238934,0.3351736006747413,0.49822625147812377,Ridge,selected_top60,NA,cross_condition,cross_train_C1_C2_test_C3,"{""alpha"": 100.0}",60
C3_Bearing3_2,C3,2496,0.31277201103164726,0.38331488758077953,0.16996609462558618,0.10289668270754497,0.4813627254509018,Ridge,selected_top60,NA,cross_condition,cross_train_C1_C2_test_C3,"{""alpha"": 100.0}",60
C3_Bearing3_3,C3,371,0.2617716629565204,0.30734649170129924,-0.41949378702151185,0.324724713751526,0.44054054054054054,Ridge,selected_top60,NA,cross_condition,cross_train_C1_C2_test_C3,"{""alpha"": 100.0}",60
C3_Bearing3_4,C3,1515,0.44841462304122537,0.5219073758927345,0.6729241713884818,0.6805982151275992,0.12549537648612946,Ridge,selected_top60,NA,cross_condition,cross_train_C1_C2_test_C3,"{""alpha"": 100.0}",60
C3_Bearing3_5,C3,114,0.37602469893662555,0.41351310986403234,0.05314297287440467,0.29217267365140076,0.5309734513274337,Ridge,selected_top60,NA,cross_condition,cross_train_C1_C2_test_C3,"{""alpha"": 100.0}",60
C3_Bearing3_1,C3,2499,0.159911672888911,0.18667910988297853,0.959961745338648,0.14179941098752072,0.5040032025620497,LSTM,selected_top60,40,cross_condition,cross_train_C1_C2_test_C3,"{""dropout"": 0.1, ""hidden_dim"": 64, ""lr"": 0.001, ""num_layers"": 1, ""weight_decay"": 0.0001}",60
C3_Bearing3_2,C3,2457,0.281917187180788,0.3260805670657615,-0.5038916473102829,0.26427637028623835,0.46579804560260585,LSTM,selected_top60,40,cross_condition,cross_train_C1_C2_test_C3,"{""dropout"": 0.1, ""hidden_dim"": 64, ""lr"": 0.001, ""num_layers"": 1, ""weight_decay"": 0.0001}",60
C3_Bearing3_3,C3,332,0.20606760474494154,0.2440496801407415,-0.18223067824494682,0.19551150515037882,0.5045317220543807,LSTM,selected_top60,40,cross_condition,cross_train_C1_C2_test_C3,"{""dropout"": 0.1, ""hidden_dim"": 64, ""lr"": 0.001, ""num_layers"": 1, ""weight_decay"": 0.0001}",60
C3_Bearing3_4,C3,1476,0.3106822790100831,0.3795131447101434,0.04482068696178521,0.5384072587556707,0.4928813559322034,LSTM,selected_top60,40,cross_condition,cross_train_C1_C2_test_C3,"{""dropout"": 0.1, ""hidden_dim"": 64, ""lr"": 0.001, ""num_layers"": 1, ""weight_decay"": 0.0001}",60
C3_Bearing3_5,C3,75,0.23157640188932418,0.27867988414505745,0.6620483641536272,0.08687401409534846,0.5540540540540541,LSTM,selected_top60,40,cross_condition,cross_train_C1_C2_test_C3,"{""dropout"": 0.1, ""hidden_dim"": 64, ""lr"": 0.001, ""num_layers"": 1, ""weight_decay"": 0.0001}",60
C3_Bearing3_1,C3,2499,0.13514640444668666,0.16373895111840592,0.9470576299593447,0.13882794942165386,0.49879903923138513,TCN,selected_top60,40,cross_condition,cross_train_C1_C2_test_C3,"{""dropout"": 0.1, ""hidden_dim"": 64, ""kernel_size"": 3, ""levels"": 2, ""lr"": 0.001, ""weight_decay"": 0.0001}",60
C3_Bearing3_2,C3,2457,0.36539400279267314,0.4441835202589023,0.5238673373620024,0.06850040839614785,0.5012214983713354,TCN,selected_top60,40,cross_condition,cross_train_C1_C2_test_C3,"{""dropout"": 0.1, ""hidden_dim"": 64, ""kernel_size"": 3, ""levels"": 2, ""lr"": 0.001, ""weight_decay"": 0.0001}",60
